Timestamp,Event,Event Data
6:03:57.335 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.335 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.335 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.335 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.335 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.336 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.336 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.336 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.336 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.336 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.337 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.337 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.337 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.337 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.338 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.338 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.338 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.338 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.339 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.339 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.339 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.339 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.339 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.340 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.340 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.340 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.340 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.341 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.341 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.341 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.342 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.342 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.342 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.342 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.343 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.343 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.343 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.343 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.344 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.344 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.344 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.344 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.344 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.345 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.345 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.345 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.345 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.345 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.346 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.346 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.346 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.346 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.346 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.347 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.347 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.347 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.347 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.347 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.348 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.348 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.348 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.348 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.348 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.349 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.349 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.349 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.349 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.349 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.350 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.350 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.351 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.351 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.351 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.352 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.352 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.352 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.352 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.352 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.353 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.353 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.353 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.353 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.353 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.354 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.354 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.354 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.354 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.354 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.355 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.355 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.355 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.355 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.355 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.356 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.356 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.356 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.356 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.356 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.357 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.357 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.357 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.357 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.357 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.357 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.358 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.358 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.358 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.358 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.358 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.359 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.359 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.359 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.359 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.359 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.361 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.361 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.361 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.361 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.361 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.361 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.362 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.362 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.362 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.362 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.362 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.363 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.363 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.363 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.363 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.363 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.364 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.364 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.364 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.364 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.365 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.365 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.365 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.365 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.365 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.365 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.366 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.366 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.366 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.366 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.367 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.367 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.367 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.367 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.367 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.367 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.368 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.368 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.368 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.369 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.369 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.369 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.369 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.369 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.370 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.370 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.370 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.370 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.370 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.370 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.371 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.371 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.371 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.371 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.372 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.372 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.372 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.372 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.373 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.373 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.373 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.373 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.373 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.373 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.374 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.374 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.374 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.374 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.374 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.374 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.375 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.375 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.375 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.375 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.376 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.376 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.376 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.376 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.376 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.377 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.377 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.377 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.377 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.377 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.378 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.378 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.378 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.378 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.378 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.379 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.379 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.379 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.379 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.379 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.380 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.380 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.380 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.380 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.380 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.381 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.381 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.381 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.382 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.382 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.382 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.382 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.382 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.382 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.383 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.383 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.383 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.383 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.383 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.384 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.384 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.384 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.384 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.384 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.385 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.385 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.385 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.385 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.385 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.386 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.386 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.386 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.386 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.386 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.387 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.387 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.387 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.387 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.387 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.388 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.388 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.388 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.388 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.388 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.389 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.389 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.389 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.389 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.389 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.389 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.389 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.389 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.389 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.390 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.390 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.390 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.390 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.390 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.391 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.391 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.391 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.392 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.392 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.392 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.392 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.392 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.393 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.393 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.393 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.393 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.393 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.394 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.394 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.394 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.394 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.394 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.395 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.395 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.395 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.395 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.395 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.395 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.396 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.396 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.396 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.396 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.396 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.397 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.397 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.397 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.397 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.397 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.397 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.398 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.398 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.398 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.398 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.399 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.399 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.399 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.399 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.399 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.399 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.399 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.400 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.400 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.401 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.401 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.401 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.401 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.401 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.401 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.402 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.402 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.402 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.402 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.402 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.402 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.403 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.403 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.403 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.403 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.403 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.403 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.404 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.404 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.404 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.404 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.404 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.404 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.404 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.404 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.406 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.406 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.406 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.406 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.406 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.407 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.407 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.407 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.407 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.407 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.408 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.408 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.408 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.408 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.408 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.408 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.408 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.408 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.409 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.409 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.409 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.409 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.409 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.410 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.410 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.410 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.410 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.410 PM 1/21/2025,Pilot Proved,67.226891
6:03:57.411 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:57.411 PM 1/21/2025,Pilot Proved,67.226891
